Amount,Delay,duration,response,BaseAmount,BaseDelay,RefID,duration_in_seconds,Age,Degree,Essentials,Investments,Leisure,Happiness,Sleep,Stress
25.0,2,1690.3459999761544,1,20.0,0,9,1.6903459999761543,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
50.0,24,2894.061999952304,0,20.0,0,9,2.8940619999523043,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
25.0,1,941.4619999284624,1,20.0,0,9,0.9414619999284625,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
80.0,24,1037.7669999284844,1,20.0,0,9,1.0377669999284844,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
25.0,4,2461.8699999761598,0,20.0,0,9,2.4618699999761597,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
80.0,52,2328.77500002383,0,20.0,0,9,2.32877500002383,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
25.0,24,1242.692999928462,0,20.0,0,9,1.2426929999284622,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
30.0,4,1526.298999976163,0,20.0,0,9,1.5262989999761631,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
30.0,1,2305.4349999761616,1,20.0,0,9,2.3054349999761614,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
80.0,2,1641.1389999999956,1,20.0,0,9,1.6411389999999957,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
65.0,1,1080.2829999284877,1,20.0,0,9,1.0802829999284878,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
50.0,12,1478.454999928479,1,20.0,0,9,1.478454999928479,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
80.0,12,2691.7149999523244,1,20.0,0,9,2.691714999952324,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
65.0,2,2590.485000023851,1,20.0,0,9,2.5904850000238513,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
80.0,1,892.9359999284789,1,20.0,0,9,0.8929359999284788,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
30.0,52,1272.314999928465,0,20.0,0,9,1.272314999928465,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
80.0,4,1413.8369999284623,1,20.0,0,9,1.4138369999284623,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
30.0,2,1228.9830000238435,1,20.0,0,9,1.2289830000238435,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
65.0,52,864.8749999284628,1,20.0,0,9,0.8648749999284628,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
65.0,24,825.1199999284872,0,20.0,0,9,0.8251199999284873,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
65.0,4,1010.0769999761542,1,20.0,0,9,1.010076999976154,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
25.0,52,801.2369999284856,1,20.0,0,9,0.8012369999284856,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
130.0,4,901.167999952333,1,20.0,0,9,0.9011679999523331,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
50.0,4,789.5899999522953,0,20.0,0,9,0.7895899999522953,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
130.0,52,785.085999928473,1,20.0,0,9,0.785085999928473,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
30.0,24,1423.121999976167,0,20.0,0,9,1.423121999976167,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
50.0,1,1038.746999928495,1,20.0,0,9,1.0387469999284948,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
25.0,12,776.3250000238186,0,20.0,0,9,0.7763250000238185,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
130.0,12,1257.5829999761772,1,20.0,0,9,1.2575829999761772,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
130.0,24,798.1849999999977,0,20.0,0,9,0.7981849999999977,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
130.0,1,639.4029999284539,1,20.0,0,9,0.639402999928454,26.0,Masters,70.0,0.0,30.0,4.0,8.0,1.0
