Amount,Delay,duration,response,BaseAmount,BaseDelay,RefID,duration_in_seconds,Age,Degree,Essentials,Investments,Leisure,Happiness,Sleep,Stress
30.0,1,2685.458000001483,0,20.0,0,3,2.685458000001483,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
50.0,52,1742.5259999985135,0,20.0,0,3,1.7425259999985134,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,4,1446.255999999994,0,20.0,0,3,1.446255999999994,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
50.0,24,1750.2079999999987,0,20.0,0,3,1.7502079999999987,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,4,1116.3780000007391,0,20.0,0,3,1.116378000000739,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
50.0,4,2218.749999998516,0,20.0,0,3,2.2187499999985163,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,1,1933.0659999985076,1,20.0,0,3,1.9330659999985076,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,12,1489.8930000014952,0,20.0,0,3,1.4898930000014952,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,52,1685.4130000000005,0,20.0,0,3,1.6854130000000005,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
50.0,12,1366.440999998507,0,20.0,0,3,1.366440999998507,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,24,1619.7859999999928,0,20.0,0,3,1.6197859999999928,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,1,1732.1780000014842,1,20.0,0,3,1.7321780000014841,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,24,1553.1079999985086,0,20.0,0,3,1.5531079999985087,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,1,2518.7640000014944,1,20.0,0,3,2.5187640000014944,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,4,2122.319999998508,0,20.0,0,3,2.122319999998508,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,12,1188.431999999244,0,20.0,0,3,1.188431999999244,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,24,910.8399999999964,0,20.0,0,3,0.9108399999999964,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,1,1584.5819999999949,0,20.0,0,3,1.5845819999999948,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,52,1355.6059999985157,0,20.0,0,3,1.3556059999985157,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,24,1072.6540000000095,0,20.0,0,3,1.0726540000000095,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,2,2381.224000000744,1,20.0,0,3,2.3812240000007443,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,12,1509.027000000002,0,20.0,0,3,1.5090270000000021,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,2,1806.0810000014897,0,20.0,0,3,1.8060810000014897,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,52,1626.1469999992405,0,20.0,0,3,1.6261469999992406,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,4,1612.122999998508,0,20.0,0,3,1.612122999998508,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
50.0,2,936.115000001504,0,20.0,0,3,0.9361150000015039,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,52,1225.812999999267,0,20.0,0,3,1.225812999999267,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
130.0,24,2066.788999998505,0,20.0,0,3,2.066788999998505,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
25.0,2,1391.8110000015004,0,20.0,0,3,1.3918110000015003,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
50.0,1,2566.7269999985,0,20.0,0,3,2.5667269999985,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
65.0,2,2445.4900000007474,0,20.0,0,3,2.4454900000007473,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,4,1202.5819999985106,0,20.0,0,3,1.2025819999985106,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,2,883.3239999992657,0,20.0,0,3,0.8833239999992657,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
80.0,12,830.4199999992561,0,20.0,0,3,0.8304199999992561,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
30.0,12,916.301000001491,0,20.0,0,3,0.9163010000014911,22.0,Undergraduate,4.0,1.0,4.0,5.0,7.0,3.0
