m_est,m_err,m_95_CI_lowerbound,m_95_CI_upperbound,k_est,k_err,k_95_CI_lowerbound,k_95_CI_upperbound,k_in_range,beta_est,beta_err,beta_95_CI_lowerbound,beta_95_CI_upperbound,delta_est,delta_err,delta_95_CI_lowerbound,delta_95_CI_upperbound,RefID
0.9999999999999959,1.6936243913357273e-14,0.9999999999999524,0.9999999999999999,0.9935215605822746,0.05559569865170125,0.9999997738467831,0.9999999999999689,True,0.8552895845263517,0.19742860494200795,0.436513259366631,0.9999999999999999,0.8446437714256578,0.20381306273589786,0.4178541141873919,0.9999999999999999,3
