m_est,m_err,m_95_CI_lowerbound,m_95_CI_upperbound,k_est,k_err,k_95_CI_lowerbound,k_95_CI_upperbound,k_in_range,beta_est,beta_err,beta_95_CI_lowerbound,beta_95_CI_upperbound,delta_est,delta_err,delta_95_CI_lowerbound,delta_95_CI_upperbound,RefID
0.4276109050655326,0.09725792288715143,0.3213068881764995,0.771640496093168,0.019956194293497844,0.009421618124634896,0.004183296284193911,0.04731810377899403,True,0.03417583459133813,0.0625442263396707,-0.01644809427738974,0.24066397814674736,0.030833941261969918,0.061562596282665215,-0.017353974541091666,0.23276620040958626,1
